Q2,Q2_corr,Q2_corr_err,xbj,xbj_corr,xbj_corr_err,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p_corr,shms_dp_corr
5.5,5.20491,0.0123511,0.575000,0.572855,0.000102695,0.325000,0.341761,1.52255e-05,450,5.54584,2.09984,5.31154,0.685727,0.677819,0.069132,0.809352,1.18028,0.660311,0.052503,1.00296,0.0910857,1083.42,332.659,0.00131617,0.00484568,0.0239832,0.0371748,0.0224825,0.0239832,0.880948,0.712015,1.29173,1.03237,4.76395,3.27321,0.544127,0.324222,1.65244,-7.86011
5.5,4.77034,0.00748674,0.525000,0.527876,9.54171e-05,0.375000,0.374082,0.000102407,450,6.10098,1.07968,5.78888,0.702999,0.69353,0.0317461,3.27524,4.65896,2.97443,0.0926965,4.33816,0.163942,1083.42,332.659,0.0167497,0.0174594,0.127659,0.0502838,0.0826004,0.127659,4.33461,3.89123,6.52099,5.88599,5.15129,3.39322,0.503244,0.355324,1.80055,0.398189
5.5,5.08088,0.0162168,0.575000,0.574184,0.000101704,0.375000,0.374731,9.63234e-05,450,7.24365,1.32188,6.81031,0.733183,0.722487,0.0313689,4.04385,5.51547,3.57622,0.107901,5.07689,0.184464,1083.42,332.659,0.0236087,0.0423352,0.179914,0.058338,0.183227,0.179914,5.28543,4.58804,7.94349,6.96393,4.65181,3.07483,0.543902,0.353966,1.76571,-1.54429
5.5,5.48034,0.0177859,0.625000,0.613042,4.75186e-05,0.375000,0.36893,8.2191e-05,450,3.59726,0.938426,3.35703,0.605121,0.592227,0.0487761,1.02635,1.6961,0.951507,0.0549021,1.61056,0.102271,1083.42,332.659,0.0114311,0.016683,0.050167,0.0491536,0.0745104,0.050167,1.45224,1.30657,2.17409,1.90593,4.34102,2.89297,-nan,-nan,1.75604,-2.08344
5.5,4.51993,0.00151435,0.475000,0.491309,2.13273e-05,0.425000,0.418242,6.89396e-05,450,3.52448,1.43046,3.29213,0.601301,0.588597,0.0757959,0.318315,0.529377,0.290002,0.0260959,0.498532,0.0506888,1083.42,332.659,0.00259944,0.000921475,0.0143828,0.0103631,0.00398838,0.0143828,0.507773,0.456993,0.791628,0.724043,5.56326,3.43636,0.470227,0.399687,2.05049,14.3347
5.5,4.76113,0.00719473,0.525000,0.528006,9.76793e-05,0.425000,0.421129,8.81127e-05,450,6.3458,1.27368,5.93181,0.710027,0.69794,0.0356988,2.31665,3.26277,2.12408,0.0705685,3.10806,0.13051,1083.42,332.659,0.0192487,0.0215714,0.114046,0.0297414,0.106347,0.114046,3.20493,2.88204,5.01284,4.56608,5.14094,3.17873,0.502942,0.4006,2.0237,12.8409
5.5,5.06292,0.0172399,0.575000,0.569871,8.13573e-05,0.425000,0.419304,8.13431e-05,450,6.88568,1.55919,6.196,0.724409,0.705767,0.0394738,2.18416,3.01509,1.99993,0.0716481,2.9643,0.131189,1083.42,332.659,0.0332583,0.0425195,0.160407,0.0669615,0.185631,0.160407,3.29485,2.90263,5.14711,4.62922,4.70388,2.9292,0.537003,0.391581,1.98483,10.674
5.5,4.51914,0.00153005,0.475000,0.49051,2.14008e-05,0.425000,0.429953,6.45891e-05,440,3.31018,1.32519,2.91486,0.589613,0.566152,0.0743948,0.359887,0.610378,0.328507,0.0354936,0.627222,0.0480362,852.698,497.192,0.0107079,0.00426919,0.026806,0.0387121,0.0253582,0.026806,0.455981,0.397246,0.717787,0.662251,5.57748,3.38955,0.469283,0.410931,2.11127,-5.89415
5.5,4.77779,0.00848068,0.525000,0.525963,9.7932e-05,0.425000,0.432912,5.35068e-05,440,4.65678,0.939339,4.43786,0.653451,0.64446,0.0376038,1.84689,2.82636,1.62671,0.0815753,2.63405,0.104258,852.698,497.192,0.0747256,0.000522308,0.0546408,0.119613,0.0032418,0.0546408,2.31413,1.94396,3.66368,3.25515,5.19021,3.15231,0.501395,0.412566,2.09578,-6.5846
5.5,5.15351,0.015016,0.575000,0.568602,8.45223e-05,0.425000,0.432381,5.23841e-05,440,6.42435,1.88199,6.06431,0.712212,0.701917,0.0519565,1.2357,1.73502,1.06576,0.0666595,1.67045,0.0852075,852.698,497.192,0.0419199,0.00508471,0.0445959,0.145661,0.0257415,0.0445959,1.50603,1.24163,2.39154,2.06628,4.79178,2.92416,0.538551,0.409385,2.08779,-6.94087
5.5,4.51777,0.00155266,0.475000,0.490582,2.29808e-05,0.475000,0.473645,0.000104801,440,3.24958,1.11536,3.12461,0.586183,0.578924,0.0636663,0.446885,0.762365,0.390543,0.0374816,0.686818,0.0526076,852.698,497.192,0.026916,0.00202381,0.00991263,0.0237934,0.0116666,0.00991263,0.669614,0.541827,1.08765,0.929283,5.57475,3.16985,0.469845,0.453195,2.32568,3.66292
5.5,4.76391,0.00777748,0.525000,0.526078,9.35375e-05,0.475000,0.472038,9.50154e-05,440,6.31872,1.20931,5.88549,0.709266,0.696525,0.0340728,2.43904,3.43883,2.26228,0.0836878,3.64673,0.115623,852.698,497.192,0.0961353,0.0221064,0.119875,0.431829,0.112641,0.119875,3.32659,2.92423,5.42616,4.89509,5.17599,2.96849,0.500624,0.448416,2.27937,1.59873
5.5,5.05654,0.0105466,0.575000,0.559591,2.76909e-05,0.475000,0.461344,4.05285e-05,440,6.52561,3.14219,5.97315,0.714981,0.699192,0.0850862,0.465564,0.651156,0.398563,0.040683,0.730679,0.0526034,852.698,497.192,0.0199899,0.00430725,0.022115,0.121151,0.0251279,0.022115,0.704327,0.566207,1.14558,1.02814,4.86182,2.85159,-nan,-nan,2.22237,-0.941967
5.5,4.52187,0.00139524,0.475000,0.490801,1.91433e-05,0.525000,0.520663,8.19037e-05,440,2.43262,0.8888,2.24619,0.533627,0.519707,0.0644391,0.302764,0.56737,0.261901,0.0275951,0.522983,0.0449442,852.698,497.192,0.00294042,0.00559268,0.0136664,0.0217943,0.0233431,0.0136664,0.434389,0.363517,0.729894,0.614725,5.57463,2.93918,0.469458,0.498228,2.55848,14.0394
5.5,4.70054,0.00526204,0.525000,0.514582,4.77221e-05,0.525000,0.51198,4.58029e-05,440,5.8835,2.33043,4.8919,0.696464,0.662614,0.0715707,0.528981,0.759524,0.448855,0.0390889,0.835013,0.0542399,852.698,497.192,0.0269856,0.00596557,0.0484938,0.128972,0.0275236,0.0484938,0.702926,0.552666,1.18093,1.05498,5.3173,2.86256,-nan,-nan,2.49427,11.1773
5.5,4.51285,0.00138136,0.475000,0.489868,2.08536e-05,0.525000,0.522203,9.19793e-05,430,4.93302,2.41741,4.33445,0.664167,0.640048,0.0908815,0.412532,0.621127,0.356432,0.0421814,0.662305,0.056481,471.799,266.696,0.0058618,0.00414295,0.026892,0.0160211,0.0189768,0.026892,0.502371,0.42187,0.846568,0.85499,5.58316,2.93983,0.46876,0.500564,2.56597,-4.73839
5.5,4.6984,0.00528839,0.525000,0.512836,4.64757e-05,0.525000,0.514601,4.71367e-05,430,7.15406,3.85226,6.74349,0.73104,0.720761,0.0928903,0.670325,0.916947,0.59298,0.0562039,0.787152,0.0875464,471.799,266.696,0.00256475,0.0386133,0.0383426,0.00552593,0.0995733,0.0383426,0.773854,0.637026,1.30391,0.969885,5.34597,2.86638,0.458784,0.457933,2.51438,-6.65353
