Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,RY,RY_rho,RY_1p8rho,RY_noexc,RY_nodelta,error,yield_neg,yield_pos,yield_neg_data,error_neg,yield_pos_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp
4.75,4.12538,0.00604136,0.5,0.375000,0.383486,6.38647e-05,0.6,0.625000,0.624332,0.00010261,280,3.64804,0.542859,2.94245,0.607743,0.567876,0.529654,0.561963,0.552404,0.0278425,3.70038,6.08872,3.9494,0.124255,6.7474,0.189757,460.266,270.746,0.143584,0.0712244,0.483739,0.306075,0.262843,0.483739,5.30174,4.57335,9.10905,7.8677,7.51798,3.20427,0.372013,0.605923,3.58539,12.4438
4.75,4.45898,0.0136016,0.5,0.425000,0.426285,0.000101993,0.6,0.625000,0.623627,0.000101514,280,4.19412,0.434099,3.47606,0.633884,0.598719,0.566111,0.578854,0.586819,0.0193957,8.66605,13.6714,9.03015,0.194209,14.9864,0.28482,460.266,270.746,0.179339,0.123187,0.918166,0.709971,0.447988,0.918166,11.4039,9.47536,19.9743,17.5886,6.88766,2.98265,0.411632,0.602557,3.48247,9.21587
4.75,4.83625,0.0249944,0.5,0.475000,0.471731,9.26748e-05,0.6,0.625000,0.620899,9.24126e-05,280,4.05083,0.478421,3.43854,0.627368,0.596695,0.568691,0.577284,0.592239,0.0221437,7.09789,11.3138,7.59106,0.184191,12.5881,0.270684,460.266,270.746,0.152189,0.254633,0.6691,0.57969,0.516574,0.6691,9.59999,7.91911,17.0806,14.6939,6.29998,2.77204,0.452958,0.595936,3.39792,6.56446
4.75,5.24999,0.0144187,0.5,0.525000,0.510771,3.56707e-05,0.6,0.625000,0.611607,4.57548e-05,280,4.20969,1.35066,3.59469,0.634578,0.604987,0.578209,0.597081,0.595377,0.0601194,0.983525,1.54989,1.03717,0.0687863,1.68241,0.0990486,460.266,270.746,0.0309761,0.0123765,0.0858847,0.0717322,0.0422587,0.0858847,1.14442,0.924912,2.05349,1.76638,5.91118,2.66656,-nan,-nan,3.35521,5.22481
4.75,4.12364,0.00557477,0.5,0.375000,0.384241,6.25081e-05,0.6,0.675000,0.669977,8.18308e-05,280,4.31854,1.00628,2.74348,0.63936,0.555126,0.451787,0.54547,0.528093,0.043626,1.97608,3.09072,2.592,0.0956953,4.42293,0.14857,460.266,270.746,0.0842681,0.449808,0.513295,0.191015,0.953717,0.513295,3.33079,2.88818,5.80845,4.99101,7.49449,2.88484,0.372841,0.649923,3.83868,20.3872
4.75,4.44635,0.0148036,0.5,0.425000,0.422893,9.56562e-05,0.6,0.675000,0.667078,6.74689e-05,280,3.66237,0.493631,2.85443,0.608476,0.562327,0.517252,0.540492,0.550335,0.0252231,4.41147,7.25002,4.66433,0.133782,8.12083,0.204892,460.266,270.746,0.146809,0.0651631,0.623993,0.503032,0.242616,0.623993,5.87525,4.92513,10.438,8.93784,6.95262,2.73689,0.406838,0.644083,3.74433,17.4282
4.75,4.89545,0.0161608,0.5,0.475000,0.462607,4.71378e-05,0.6,0.675000,0.659216,2.50799e-05,280,8.34094,3.8629,7.00398,0.756907,0.727371,0.697339,0.668733,0.702574,0.0760919,0.829828,1.09634,0.885931,0.0558795,1.29802,0.0818358,460.266,270.746,0.0375475,0.0135062,0.115441,0.130156,0.0490927,0.115441,1.1621,1.05751,2.08979,1.85734,6.56923,2.65672,0.390039,0.611518,3.72348,16.7743
4.75,4.12259,0.00722621,0.5,0.375000,0.380083,6.69091e-05,0.7,0.575000,0.588982,2.43115e-05,270,2.75676,0.905069,2.29022,0.556,0.523069,0.492612,0.522364,0.509018,0.0594739,1.55026,2.78824,1.59214,0.144186,2.94507,0.14732,141.348,238.035,0.00237227,0.0364766,0.186671,0.00747871,0.132459,0.186671,2.33979,2.17033,3.96449,3.53747,7.6085,3.48738,0.368453,0.572121,3.40955,-8.38333
4.75,4.57301,0.013945,0.5,0.425000,0.423363,0.000106339,0.7,0.575000,0.59035,2.19306e-05,270,1.99659,0.66904,1.52258,0.499715,0.456775,0.416756,0.461962,0.454599,0.0558168,1.46165,2.92496,1.51164,0.146,3.01618,0.146214,141.348,238.035,0.0356695,0.0091165,0.206665,0.0502365,0.0316908,0.206665,2.15792,1.93304,3.72317,3.34382,7.1121,3.27241,0.409563,0.571663,3.4028,-8.5648
4.75,5.07806,0.0101101,0.5,0.475000,0.470438,8.7349e-05,0.7,0.575000,0.59101,1.86785e-05,270,2.07685,0.892598,1.71953,0.506323,0.475481,0.448187,0.472941,0.4751,0.0725138,0.987328,1.95,1.01032,0.126678,2.00998,0.124081,141.348,238.035,0.0154793,0.00219882,0.0842685,0.0425168,0.00607556,0.0842685,1.0825,0.832268,1.8975,1.53708,6.60047,3.05378,0.453459,0.570318,3.40394,-8.53423
4.75,4.11996,0.00623798,0.5,0.375000,0.382802,6.72946e-05,0.7,0.625000,0.623935,0.000102113,270,3.87883,0.780427,3.26108,0.619233,0.586838,0.556772,0.59413,0.578097,0.0377164,4.59937,7.42753,4.75983,0.242184,7.71946,0.227379,141.348,238.035,0.0983567,0.044388,0.511421,0.0915062,0.170602,0.511421,6.21471,5.52874,10.6835,9.59238,7.52837,3.21517,0.371085,0.60552,3.58466,-3.67822
4.75,4.48028,0.014802,0.5,0.425000,0.424853,0.00010157,0.7,0.625000,0.62637,9.70263e-05,270,4.15794,0.715273,3.46679,0.63226,0.598221,0.56674,0.597881,0.604221,0.0322428,7.95881,12.5879,9.12318,0.353366,14.4108,0.315777,141.348,238.035,0.234249,0.743452,0.834005,0.418047,1.19236,0.834005,10.8801,9.1358,19.0743,16.8505,6.95011,2.98893,0.410187,0.605278,3.52535,-5.2717
4.75,4.94092,0.0192093,0.5,0.475000,0.470486,9.02933e-05,0.7,0.625000,0.626428,8.90251e-05,270,3.46566,0.661221,2.9351,0.59816,0.567418,0.539345,0.579037,0.552972,0.0355902,5.32834,8.90789,5.68083,0.275781,9.57767,0.261438,141.348,238.035,0.18739,0.112904,0.529755,0.184364,0.394204,0.529755,6.57736,5.60342,11.725,10.1283,6.44391,2.79344,0.452732,0.602956,3.51045,-5.67215
4.75,4.12174,0.00618558,0.5,0.375000,0.382959,6.52965e-05,0.7,0.675000,0.673708,0.000102835,270,3.46004,0.757484,2.27029,0.597857,0.521553,0.435849,0.511727,0.504388,0.0408332,3.67707,6.15041,4.00839,0.218048,7.07579,0.208422,141.348,238.035,0.197657,0.0854093,0.839044,0.470498,0.319207,0.839044,5.34651,4.56776,9.32613,7.95874,7.52683,2.8726,0.37133,0.653511,3.87123,4.02207
4.75,4.45227,0.0147954,0.5,0.425000,0.42261,9.79404e-05,0.7,0.675000,0.668552,7.91457e-05,270,3.09266,0.522023,2.34592,0.577028,0.527255,0.478821,0.537018,0.517308,0.031131,6.14358,10.6469,6.55325,0.290919,11.4283,0.275242,141.348,238.035,0.234846,0.0958042,0.875509,0.305689,0.344421,0.875509,8.29039,6.6913,14.732,12.2572,6.96798,2.73741,0.407147,0.645121,3.76033,1.04217
4.75,4.88939,0.0160079,0.5,0.475000,0.462061,4.61773e-05,0.7,0.675000,0.659697,2.8011e-05,270,2.02028,0.901634,1.76304,0.501684,0.479441,0.460193,0.484914,0.465009,0.0746308,0.874232,1.74259,0.975814,0.11644,1.98878,0.115455,141.348,238.035,0.0501079,0.0355624,0.0622599,0.0882702,0.12131,0.0622599,1.54513,1.30309,2.77966,2.36636,6.57395,2.6571,-nan,-nan,3.7257,0.111851
4.75,4.08264,0.00646951,0.5,0.375000,0.377923,6.7777e-05,0.7,0.725000,0.709569,2.57061e-05,270,4.63516,2.23403,2.81265,0.652583,0.559643,0.440473,0.517134,0.548274,0.0898815,0.917922,1.4066,1.00708,0.108025,1.69231,0.100653,141.348,238.035,0.0645368,0.0093847,0.244742,0.201525,0.0364083,0.244742,1.29534,1.07392,2.27272,1.89267,7.60618,2.66839,0.362409,0.688315,4.09311,9.98411
4.75,3.76265,0.00237182,0.55,0.375000,0.389835,2.7508e-05,0.4,0.325000,0.335571,3.28429e-05,220,3.75884,1.30763,3.572,0.613344,0.603803,0.595823,0.59595,0.601634,0.0651647,1.50149,2.44803,1.50834,0.131435,2.49959,0.147399,256.992,210.156,0.00455974,0.00211768,0.0575812,0.0382557,0.01189,0.0575812,3.75003,3.65341,5.44811,5.2988,6.77325,4.65465,0.377059,0.323938,1.72434,-6.19998
4.75,4.03851,0.00999036,0.55,0.425000,0.424403,0.000100678,0.4,0.325000,0.338184,3.02204e-05,220,7.94401,1.93191,7.68605,0.748828,0.743284,0.738689,0.738654,0.735595,0.0406263,6.11529,8.16648,6.14681,0.261801,8.34318,0.272158,256.992,210.156,0.0114236,0.0181466,0.151668,0.0645925,0.106552,0.151668,7.98471,7.49059,11.6819,11.3145,6.36177,4.36992,0.408716,0.325389,1.71303,-6.81522
4.75,4.47949,0.0142486,0.55,0.475000,0.472649,0.000102869,0.4,0.325000,0.338771,2.9202e-05,220,6.43918,1.73424,6.10918,0.712621,0.70324,0.695311,0.698897,0.695213,0.0477416,4.3391,6.08893,4.39231,0.231762,6.27018,0.246233,256.992,210.156,0.0264217,0.0205867,0.162897,0.0715586,0.0915618,0.162897,6.02561,5.32275,8.87271,7.98525,5.88102,4.04733,0.453433,0.324824,1.70879,-7.04604
4.75,4.90235,0.0113151,0.55,0.525000,0.520326,9.49052e-05,0.4,0.325000,0.339977,2.54629e-05,220,4.23167,1.3309,4.09622,0.635554,0.629457,0.624413,0.628455,0.621553,0.0589239,1.98707,3.12651,2.0062,0.14955,3.20109,0.169275,256.992,210.156,0.00660084,0.012504,0.055077,0.0148015,0.0568483,0.055077,2.39045,2.38733,3.52928,3.3906,5.40333,3.7208,0.496879,0.324293,1.70473,-7.26664
4.75,3.76114,0.00239468,0.55,0.375000,0.390287,2.76169e-05,0.4,0.375000,0.373325,0.000102522,220,7.8075,2.56999,7.04511,0.745924,0.728387,0.712302,0.729243,0.699016,0.0553015,2.80333,3.7582,2.92043,0.157733,4.06693,0.181431,256.992,210.156,0.0226494,0.0902602,0.250857,0.0264423,0.263952,0.250857,6.01238,5.79722,8.9565,8.42461,6.75959,4.41495,0.377065,0.360754,1.91668,4.26269
4.75,4.01521,0.00871201,0.55,0.425000,0.427142,0.00010031,0.4,0.375000,0.373375,0.000100341,220,6.12194,0.838866,5.76968,0.703614,0.692927,0.683897,0.690009,0.682762,0.0245633,13.2024,18.7637,13.3686,0.366655,19.3542,0.396904,256.992,210.156,0.0603259,0.0921488,0.5371,0.166607,0.404346,0.5371,18.6667,17.1245,27.972,27.0436,6.27135,4.11774,0.410885,0.358575,1.87017,1.73259
4.75,4.3396,0.0194213,0.55,0.475000,0.474524,0.000102005,0.4,0.375000,0.37458,9.9236e-05,220,5.90945,0.777675,5.50212,0.697259,0.684281,0.673159,0.67753,0.67312,0.0237586,14.9478,21.4379,15.1272,0.405926,22.2518,0.44122,256.992,210.156,0.0687062,0.0942125,0.744836,0.298438,0.466798,0.744836,20.5646,18.6731,30.9388,29.0898,5.69052,3.75162,0.454207,0.357925,1.82433,-0.760687
4.75,4.67758,0.0295552,0.55,0.525000,0.523109,0.000101899,0.4,0.375000,0.377192,9.57561e-05,220,5.07149,0.735794,4.77649,0.669293,0.658178,0.648755,0.652996,0.64459,0.0268238,11.4366,17.0876,11.6687,0.369277,17.9258,0.405683,256.992,210.156,0.0945638,0.111799,0.481553,0.265244,0.490472,0.481553,14.7278,13.0982,22.1963,20.0133,5.14903,3.39463,0.50082,0.361468,1.79525,-2.34249
4.75,4.98513,0.0265234,0.55,0.575000,0.571962,0.000100509,0.4,0.375000,0.379415,9.15706e-05,220,9.1484,2.56149,8.68232,0.771835,0.76345,0.75631,0.73969,0.748234,0.0444496,6.36208,8.24279,6.45801,0.284206,8.78955,0.299585,256.992,210.156,0.0378539,0.0436146,0.238437,0.271891,0.198351,0.238437,7.04909,5.98619,10.6031,9.11919,4.6149,3.03992,0.541998,0.358805,1.75983,-4.26931
4.75,5.29919,0.0153062,0.55,0.625000,0.614166,5.06587e-05,0.4,0.375000,0.37963,8.09149e-05,220,2.87771,1.04219,2.64427,0.563808,0.548483,0.535457,0.545458,0.543714,0.0660966,1.54777,2.7452,1.58214,0.153714,2.84629,0.171003,256.992,210.156,0.019518,0.00828589,0.0738233,0.0485407,0.0346873,0.0738233,1.77015,1.43208,2.65291,2.18416,4.21116,2.77172,0.57264,0.337823,1.74286,-5.19281
4.75,3.75999,0.00227661,0.55,0.375000,0.3907,2.63605e-05,0.4,0.425000,0.4216,9.15986e-05,220,8.01204,2.95129,7.05164,0.75025,0.728547,0.709178,0.712241,0.720141,0.0613621,1.92209,2.56193,1.96135,0.121318,2.70034,0.13326,256.992,210.156,0.026386,0.0104153,0.152821,0.0982513,0.0452003,0.152821,4.02083,3.76916,6.17633,6.40142,6.74767,4.11305,0.377404,0.406851,2.16281,17.6518
4.75,4.01212,0.00867461,0.55,0.425000,0.427569,9.94014e-05,0.4,0.425000,0.422533,9.78281e-05,220,4.36076,0.561073,3.93949,0.641181,0.622142,0.605449,0.619927,0.615711,0.0240796,9.12235,14.2274,9.23484,0.270933,14.5992,0.327013,256.992,210.156,0.0593205,0.0479657,0.669138,0.143713,0.21558,0.669138,13.7556,13.1188,21.3099,20.5954,6.25777,3.83659,0.411017,0.405983,2.11367,14.9788
4.75,4.32078,0.0192121,0.55,0.475000,0.475585,0.000102234,0.4,0.425000,0.422976,0.000100572,220,6.05144,0.794122,5.46204,0.701535,0.682944,0.666585,0.677791,0.665014,0.0235805,12.5043,17.8242,12.7693,0.328761,18.8052,0.373265,256.992,210.156,0.0820326,0.164686,0.88025,0.253226,0.707092,0.88025,17.2049,16.018,26.8047,26.2399,5.64992,3.48906,0.45549,0.404632,2.04826,11.4206
4.75,4.6015,0.0317321,0.55,0.525000,0.524157,0.000103507,0.4,0.425000,0.423382,0.000102435,220,5.97124,0.871394,5.5042,0.699135,0.68435,0.671545,0.67485,0.663294,0.0262928,11.5914,16.5796,11.9019,0.344208,17.7722,0.382603,256.992,210.156,0.106721,0.169785,0.646555,0.368973,0.728046,0.646555,15.8856,14.1445,24.7999,22.8126,5.06349,3.14183,0.49898,0.402089,1.98087,7.75449
4.75,4.85104,0.0368082,0.55,0.575000,0.57089,9.12652e-05,0.4,0.425000,0.422449,9.96394e-05,220,9.13958,2.19945,8.36061,0.771682,0.757294,0.744628,0.733814,0.737137,0.0382184,7.86972,10.1981,8.1255,0.300623,11.1206,0.32146,256.992,210.156,0.134397,0.0807967,0.45264,0.462097,0.346065,0.45264,9.67264,8.13779,15.063,13.1962,4.52939,2.8223,0.538657,0.397019,1.91255,4.03836
4.75,3.96741,0.00477938,0.55,0.425000,0.433365,7.34909e-05,0.4,0.475000,0.459864,3.25217e-05,220,2.57345,0.764052,1.89403,0.543619,0.491011,0.441745,0.490873,0.486185,0.0530466,1.29988,2.39115,1.33853,0.105893,2.49257,0.128446,256.992,210.156,0.0228306,0.0111145,0.193954,0.0536774,0.0479386,0.193954,2.05134,1.8016,3.25604,3.26244,6.0737,3.54146,0.416065,0.441446,2.24475,22.1093
4.75,4.21729,0.0104266,0.55,0.475000,0.476921,0.000102139,0.4,0.475000,0.466561,7.36527e-05,220,5.08886,0.971827,4.40311,0.669926,0.642989,0.618308,0.623062,0.628341,0.0352932,4.40452,6.57463,4.4813,0.17979,7.03515,0.218965,256.992,210.156,0.0287871,0.0459361,0.4624,0.242331,0.217052,0.4624,6.15597,5.99082,9.8924,9.86814,5.51159,3.2087,0.455763,0.445446,2.19924,19.6335
4.75,4.49289,0.0204439,0.55,0.525000,0.524847,0.000100138,0.4,0.475000,0.470077,9.24386e-05,220,8.09627,1.8916,7.18446,0.75199,0.731771,0.713569,0.705402,0.689858,0.0387836,5.84987,7.77918,6.10751,0.22984,8.86606,0.259906,256.992,210.156,0.077864,0.151412,0.453301,0.373877,0.650084,0.453301,8.32578,7.40913,13.4736,12.6937,4.95191,2.88479,0.498339,0.445396,2.14453,16.6574
4.75,4.87786,0.0309588,0.55,0.575000,0.566139,7.52626e-05,0.4,0.475000,0.464801,6.11254e-05,220,6.39363,2.08402,5.68961,0.711362,0.69039,0.671235,0.667925,0.640921,0.0578747,2.43624,3.42476,2.59146,0.150049,4.01671,0.182051,256.992,210.156,0.049641,0.0861458,0.205447,0.167226,0.347809,0.205447,3.53554,3.09298,5.72721,4.98304,4.61805,2.71343,0.51896,0.421861,2.13366,16.0661
4.75,3.7619,0.00228169,0.55,0.375000,0.389934,2.58541e-05,0.5,0.425000,0.425059,9.66337e-05,210,4.38755,1.21419,3.99173,0.642327,0.624612,0.608801,0.609511,0.613617,0.0517773,2.6434,4.11535,2.6963,0.153045,4.3675,0.230817,303.691,155.463,0.0302664,0.01873,0.204678,0.129243,0.0884501,0.204678,5.46885,5.06536,8.43562,7.28293,6.7694,4.11241,0.37694,0.410519,2.18583,-4.93886
4.75,4.03151,0.0096729,0.55,0.425000,0.425233,0.000101358,0.5,0.425000,0.428946,8.13443e-05,210,5.25295,0.817556,4.93885,0.675779,0.664387,0.654773,0.65852,0.656061,0.028647,9.80933,14.5156,9.99556,0.308221,15.1032,0.413046,303.691,155.463,0.111001,0.0553173,0.396318,0.297274,0.258485,0.396318,13.4041,11.9706,20.91,19.7757,6.33445,3.84491,0.409461,0.412644,2.16757,-5.73295
4.75,4.44062,0.0174167,0.55,0.475000,0.473376,0.000102681,0.5,0.425000,0.431516,7.76675e-05,210,4.64583,0.792831,4.32724,0.653012,0.639736,0.628398,0.622284,0.634071,0.0318192,8.12715,12.4456,8.29934,0.294383,13.1653,0.405632,303.691,155.463,0.114947,0.0304377,0.376168,0.47695,0.140927,0.376168,11.4007,9.62594,17.9691,15.427,5.82323,3.54023,0.453699,0.413436,2.15664,-6.20822
4.75,4.86017,0.0148022,0.55,0.525000,0.52129,9.58647e-05,0.5,0.425000,0.432797,6.96702e-05,210,4.97172,1.20777,4.69223,0.665616,0.654864,0.645794,0.636908,0.647526,0.0450148,4.34573,6.52888,4.47594,0.217432,6.98336,0.297068,303.691,155.463,0.0888135,0.0206399,0.16206,0.298358,0.0950338,0.16206,5.47697,4.60363,8.69907,7.52987,5.34747,3.25683,0.497547,0.41253,2.1499,-6.50127
4.75,5.17236,0.00882191,0.55,0.575000,0.56812,8.94205e-05,0.5,0.425000,0.437982,3.92838e-05,210,3.97698,1.65556,3.74149,0.623918,0.612478,0.602848,0.605205,0.608849,0.0780531,1.32216,2.11913,1.33756,0.124841,2.18158,0.17391,303.691,155.463,0.00961088,0.00245916,0.0470599,0.0362684,0.0140445,0.0470599,1.37883,1.08109,2.20138,1.7735,4.81634,2.92297,0.539892,0.415362,2.12482,-7.59219
4.75,3.76441,0.00237864,0.55,0.375000,0.390542,2.67729e-05,0.5,0.475000,0.47338,0.000105531,210,7.12761,2.53758,5.6,0.7304,0.6875,0.643232,0.669874,0.656014,0.0614805,2.10816,2.8863,2.18858,0.122296,3.19539,0.176039,303.691,155.463,0.0368031,0.0403383,0.356385,0.122387,0.183311,0.356385,4.63205,4.44293,7.37103,7.29018,6.75831,3.80942,0.377506,0.457205,2.43334,5.82527
4.75,4.01539,0.00893418,0.55,0.425000,0.427287,9.88191e-05,0.5,0.475000,0.473889,0.000104283,210,5.21059,0.725073,4.57647,0.674288,0.650206,0.628206,0.641353,0.637671,0.0256406,11.0529,16.392,11.359,0.29838,17.3808,0.438995,303.691,155.463,0.182898,0.0918215,1.01475,0.473733,0.412772,1.01475,15.7404,14.1263,25.2998,22.682,6.26818,3.55864,0.411005,0.455599,2.37527,3.29977
4.75,4.32589,0.019294,0.55,0.475000,0.474993,0.000101137,0.5,0.475000,0.473908,0.000101615,210,3.99609,0.471154,3.60468,0.624817,0.605506,0.58871,0.595415,0.593527,0.022107,13.6363,21.8245,14.1465,0.35943,23.4566,0.515121,303.691,155.463,0.265028,0.169546,0.860889,0.775031,0.66908,0.860889,18.6952,15.9262,30.3294,26.836,5.66686,3.24744,0.453849,0.452647,2.30152,0.0926896
4.75,4.65301,0.0289689,0.55,0.525000,0.522855,9.86585e-05,0.5,0.475000,0.475962,9.89986e-05,210,4.27706,0.614012,3.94131,0.637553,0.622229,0.609004,0.605827,0.60503,0.0268872,10.8992,17.0954,11.6256,0.337639,19.2058,0.489196,303.691,155.463,0.189907,0.408882,0.571349,0.679724,1.06046,0.571349,14.073,11.6007,22.9999,18.9652,5.13068,2.94744,0.497928,0.452594,2.25771,-1.81267
4.75,5.03305,0.0213093,0.55,0.575000,0.566927,7.47925e-05,0.5,0.475000,0.472233,9.27171e-05,210,4.09485,0.988502,3.7788,0.629394,0.614336,0.601382,0.599133,0.601902,0.0452565,3.72897,5.9247,3.84911,0.198772,6.38694,0.285918,303.691,155.463,0.055115,0.0428688,0.188349,0.21005,0.167327,0.188349,4.46695,3.64309,7.3164,5.97316,4.7273,2.73926,0.532874,0.438976,2.23469,-2.81382
4.75,3.76309,0.00236472,0.55,0.375000,0.39038,2.60713e-05,0.5,0.525000,0.523963,0.000106551,210,7.06209,2.92382,6.13729,0.728803,0.704063,0.68065,0.682753,0.634187,0.0716799,1.58388,2.17326,1.66422,0.102285,2.57879,0.161216,303.691,155.463,0.0164011,0.0559165,0.166732,0.0791996,0.282925,0.166732,3.52702,3.17487,5.78357,5.16463,6.7604,3.49522,0.377403,0.505866,2.69432,17.1755
4.75,4.01264,0.00867924,0.55,0.425000,0.427333,0.000100336,0.5,0.525000,0.523581,0.000106266,210,5.02247,0.809182,4.33017,0.667497,0.639863,0.614534,0.606702,0.596964,0.0298207,7.76183,11.6283,8.60827,0.239621,14.4099,0.375509,303.691,155.463,0.11664,0.635871,0.75315,0.739526,1.80978,0.75315,11.6906,10.3933,19.4031,17.7826,6.26368,3.27723,0.410961,0.503906,2.62316,14.0805
4.75,4.32133,0.0193683,0.55,0.475000,0.475329,0.000102549,0.5,0.525000,0.523666,0.000103761,210,3.38927,0.408418,2.97728,0.594006,0.570033,0.548641,0.545678,0.558091,0.02244,10.6489,17.9273,11.2135,0.290663,20.0715,0.46821,303.691,155.463,0.354417,0.12808,0.869334,1.27721,0.531506,0.869334,15.059,12.8693,25.2927,21.3348,5.65549,2.99419,0.454843,0.500885,2.53974,10.4527
4.75,4.65151,0.0338082,0.55,0.525000,0.520261,8.97474e-05,0.5,0.525000,0.520874,9.75001e-05,210,4.30997,0.684578,3.80882,0.638988,0.615819,0.595112,0.589137,0.598824,0.0297403,7.66335,11.993,8.03211,0.255532,13.4476,0.389424,303.691,155.463,0.20699,0.100888,0.59123,0.788911,0.441974,0.59123,10.3007,8.60011,17.4228,14.7428,5.1716,2.76899,0.493959,0.494326,2.48388,8.0232
4.75,3.98657,0.00638443,0.55,0.425000,0.431057,8.53143e-05,0.5,0.575000,0.564985,6.51051e-05,210,2.47246,0.50009,2.12958,0.536498,0.51057,0.487466,0.504775,0.493555,0.0358122,2.71921,5.06845,2.91274,0.131265,5.6743,0.233672,303.691,155.463,0.120937,0.0560846,0.254599,0.280288,0.25571,0.254599,3.86141,3.53197,6.58129,5.82246,6.14826,3.00568,0.41409,0.543272,2.78785,21.2428
4.75,4.25864,0.0148781,0.55,0.475000,0.473325,9.50033e-05,0.5,0.575000,0.567264,7.48335e-05,210,7.77951,1.98748,6.8978,0.74532,0.724715,0.706282,0.671076,0.683024,0.0429704,5.12287,6.87338,5.62699,0.197566,8.5314,0.294566,303.691,155.463,0.244903,0.160787,0.349469,0.840026,0.594938,0.349469,6.68839,5.38244,11.5559,10.0013,5.62284,2.77144,0.450878,0.541228,2.72248,18.4001
4.75,4.70369,0.0225744,0.55,0.525000,0.513627,5.96854e-05,0.5,0.575000,0.559049,2.54436e-05,210,5.42773,2.61236,4.42264,0.68179,0.643817,0.60786,0.615169,0.595676,0.0881741,1.0969,1.60886,1.27717,0.0979318,2.09193,0.150535,303.691,155.463,0.0980032,0.0393153,0.114557,0.229291,0.169702,0.114557,1.73834,1.32418,3.0204,2.49474,5.33344,2.67463,-nan,-nan,2.73054,18.7505
4.75,3.76646,0.00229638,0.55,0.375000,0.389421,2.65889e-05,0.6,0.475000,0.490795,1.55054e-05,200,2.28039,1.26593,1.29369,0.522323,0.433288,0.325221,0.447682,0.430123,0.0962846,0.687088,1.31545,0.707971,0.0963842,1.33599,0.157319,183.22,116.124,0.0163423,0.00344644,0.213268,0.00362829,0.0139554,0.213268,1.77173,1.67887,2.84752,2.43764,6.78897,3.72171,0.376175,0.474741,2.53164,-8.32276
4.75,4.07087,0.0100534,0.55,0.425000,0.42284,0.00010135,0.6,0.475000,0.491938,1.50915e-05,200,2.14273,0.75117,2.06777,0.511617,0.505584,0.500645,0.514958,0.494479,0.0597224,1.95232,3.81597,2.04273,0.180606,4.01031,0.271677,183.22,116.124,0.0452071,0.0273626,0.0381636,0.0320922,0.120814,0.0381636,3.18901,2.55974,5.1881,4.08196,6.43938,3.53607,0.406904,0.474707,2.52536,-8.55013
4.75,4.56521,0.0105144,0.55,0.475000,0.47422,0.000100799,0.6,0.475000,0.491925,1.50601e-05,200,3.36269,1.53411,2.88635,0.59254,0.564355,0.539487,0.577069,0.551106,0.0848991,1.30927,2.20959,1.38234,0.14716,2.34358,0.196339,183.22,116.124,0.0271588,0.0305571,0.100251,0.0117504,0.105519,0.100251,1.95809,1.54662,3.22879,2.82582,5.94477,3.28467,0.45528,0.47231,2.52539,-8.549
4.75,4.01655,0.00910008,0.55,0.425000,0.426196,0.000100727,0.6,0.525000,0.524929,9.6856e-05,200,3.58702,0.564776,3.20297,0.604588,0.583505,0.56506,0.576519,0.57425,0.0294343,9.90709,16.3865,10.1468,0.363256,17.2437,0.524831,183.22,116.124,0.109159,0.0991022,0.695205,0.363209,0.401691,0.695205,13.4325,11.6722,22.3544,19.9487,6.29334,3.28676,0.410177,0.505527,2.63904,-4.4335
4.75,4.3968,0.017942,0.55,0.475000,0.473527,0.000101819,0.6,0.525000,0.527777,9.58372e-05,200,3.67693,0.624731,3.26015,0.609219,0.586785,0.56707,0.575631,0.577864,0.0318008,9.10463,14.9448,9.28737,0.360453,15.7559,0.508429,183.22,116.124,0.0633719,0.0910628,0.652722,0.355281,0.355518,0.652722,12.3946,10.4751,20.9147,18.328,5.77212,3.02593,0.453657,0.505882,2.61298,-5.37713
4.75,4.82131,0.0171177,0.55,0.525000,0.520385,8.77252e-05,0.6,0.525000,0.527949,9.13061e-05,200,4.20255,1.01114,3.81627,0.63426,0.616185,0.600405,0.612309,0.608501,0.0450854,5.15195,8.12277,5.25943,0.27145,8.44562,0.387579,183.22,116.124,0.05088,0.0385874,0.31584,0.124534,0.145559,0.31584,6.23431,5.18927,10.6334,8.89582,5.3267,2.8064,0.495689,0.503703,2.60806,-5.55516
4.75,3.76207,0.00223401,0.55,0.375000,0.390254,2.47664e-05,0.6,0.575000,0.57354,0.000107077,200,5.13748,2.09912,4.41251,0.671682,0.643388,0.61715,0.623339,0.619889,0.0754234,1.78942,2.66409,1.90469,0.143089,3.02176,0.210022,183.22,116.124,0.0678734,0.0302552,0.1755,0.178777,0.130047,0.1755,3.55635,3.02756,5.99678,5.17776,6.76183,3.19783,0.377323,0.555029,2.9501,6.83083
