Q2,Q2_corr,Q2_corr_err,xbj_set,xbj,xbj_corr,xbj_corr_err,z_set,z,z_corr,z_corr_err,RunGroup,y_RD,error_RD,y_RD_rho,y_RD_1p5rho,y_RD_1p8rho,y_RD_2rho,RY,RY_rho,RY_1p5rho,RY_1p8rho,RY_noexc,RY_nodelta,error,yield_neg,yield_pos,radia_corr_neg,radia_corr_pos,yield_neg_data,yield_neg_D2_data,error_neg,yield_pos_data,yield_pos_D2_data,error_pos,charge_neg_all,charge_pos_all,yield_neg_exc,yield_neg_delta,yield_neg_norho,yield_neg_rho,yield_pos_exc,yield_pos_delta,yield_pos_norho,yield_pos_rho,yield_neg_incnorad,yield_neg_incrad,yield_pos_incnorad,yield_pos_incrad,W2_corr,Wp2_corr,xprime_corr,zprime_corr,shms_p,shms_dp,Kpi_pos,Kpi_neg
4.75,4.46231,0.0138509,0.5,0.425000,0.426281,0.00010137,0.4,0.425000,0.423304,0.000100905,300,4.59138,0.491663,4.29338,4.14466,4.05552,3.99613,0.650813,0.638266,0.631661,0.627585,0.632855,0.63368,0.0199831,13.1372,20.1859,1.04219,1.0287,13.3522,13.2769,0.301126,20.8333,21.0335,0.412401,284.343,183.995,0.0882838,0.117952,12.6054,0.656821,0.303493,0.325839,19.6227,0.656821,16.8314,16.1501,26.4668,25.7283,6.89217,4.21875,0.411427,0.407861,2.36342,11.2857,0.00555959,0.00719922
4.75,4.81645,0.0237119,0.5,0.475000,0.474547,0.00010436,0.4,0.425000,0.423552,0.000103266,300,5.30247,0.61299,4.98762,4.83047,4.73626,4.67349,0.677505,0.666208,0.660267,0.656604,0.660387,0.652662,0.0212509,14.6585,21.636,1.11142,1.0991,14.9288,13.9195,0.342277,22.6669,21.4599,0.453131,284.343,183.995,0.0993676,0.143821,13.189,0.644618,0.319978,0.61802,19.6852,0.644618,18.0023,16.1976,28.4784,25.9106,6.22,3.82518,0.456444,0.406879,2.29267,7.95428,0.00556527,0.00719963
4.75,5.08944,0.0291284,0.5,0.525000,0.524014,0.000102096,0.4,0.425000,0.423801,0.000101848,300,5.9364,0.859247,5.59465,5.42453,5.3227,5.25492,0.69808,0.687326,0.681682,0.678205,0.680725,0.675394,0.0261084,11.7627,16.8501,1.17021,1.13778,12.0256,10.6497,0.329649,17.6845,16.1323,0.41732,284.343,183.995,0.10254,0.12213,10.0518,0.466806,0.293994,0.439372,14.8096,0.466806,13.26,11.3313,21.008,18.464,5.50994,3.39741,0.501121,0.404569,2.1949,3.3504,0.00846043,0.00855538
4.75,5.38711,0.0266824,0.5,0.575000,0.572052,0.000100732,0.4,0.425000,0.424003,0.000101145,300,7.45324,1.6705,7.0006,6.77646,6.64266,6.55375,0.738065,0.727288,0.721615,0.718116,0.711635,0.712562,0.0382041,6.94369,9.40796,1.2178,1.15868,7.14338,6.10657,0.268336,10.0764,9.00023,0.323988,284.343,183.995,0.102437,0.0615375,5.70185,0.270318,0.32393,0.252978,8.11956,0.270318,6.88615,5.6546,10.9218,9.42605,4.91465,3.02562,0.543489,0.402396,2.12835,0.216857,0.00849765,0.00855402
4.75,4.117,0.00435976,0.5,0.375000,0.386023,5.20681e-05,0.4,0.475000,0.457707,1.92677e-05,300,3.13843,0.92762,2.82461,2.66764,2.57344,2.51063,0.57974,0.560414,0.550066,0.543618,0.561684,0.557683,0.0546117,1.02003,1.75946,0.907707,0.909917,1.03757,1.1626,0.0722372,1.79518,2.03327,0.109291,284.343,183.995,0.0145118,0.00481139,1.12374,0.0854803,0.0215974,0.0176591,1.93365,0.0854803,1.54609,1.70329,2.45566,2.69878,7.43365,4.29467,0.373731,0.443973,2.60382,22.6051,0.0172142,0.00803273
4.75,4.41743,0.010467,0.5,0.425000,0.42828,9.88424e-05,0.4,0.475000,0.465053,6.47902e-05,300,5.56287,0.9691,5.02335,4.75793,4.60004,4.49534,0.686287,0.667529,0.657453,0.651164,0.662697,0.657,0.0317916,5.49734,8.01027,1.09355,1.018,5.59227,5.28803,0.18782,8.33212,8.4203,0.250586,284.343,183.995,0.0554949,0.0313096,5.02706,0.362926,0.144689,0.171474,7.86863,0.362926,6.52183,5.96391,10.5114,10.3255,6.78419,3.91019,0.41326,0.448421,2.55847,20.4696,0.0198915,0.0082242
4.75,4.74344,0.0182832,0.5,0.475000,0.475692,9.93514e-05,0.4,0.475000,0.469793,9.34617e-05,300,4.97096,0.730635,4.49614,4.26164,4.12185,4.02904,0.665588,0.646898,0.636876,0.630626,0.639629,0.633095,0.027236,7.72743,11.6099,1.11279,1.04854,7.94802,7.42485,0.236332,12.3247,12.1344,0.315637,284.343,183.995,0.0791975,0.119036,6.94421,0.499392,0.251572,0.430064,11.0724,0.499392,10.0149,8.99984,16.3138,15.5586,6.11413,3.52057,0.456953,0.450958,2.49805,17.6249,0.0213771,0.00833045
4.75,5.05557,0.0269178,0.5,0.525000,0.52451,0.000102636,0.4,0.475000,0.471915,9.59358e-05,300,4.72687,0.700278,4.32722,4.12744,4.00757,3.92767,0.656234,0.639736,0.63088,0.625355,0.628221,0.621636,0.0275851,7.92309,12.0736,1.12214,1.12117,8.18752,7.57295,0.247778,13.0439,11.9908,0.339134,284.343,183.995,0.0888031,0.146843,7.06068,0.491969,0.329841,0.53564,10.7687,0.491969,9.33543,8.31929,15.3173,13.6619,5.4689,3.14728,0.500938,0.45054,2.42566,14.216,0.0177854,0.00821433
4.75,4.89931,0.011875,0.5,0.525000,0.526927,9.38805e-05,0.4,0.525000,0.515809,6.83289e-05,300,4.26861,1.12984,3.72827,3.46038,3.30037,3.19399,0.637182,0.611815,0.597876,0.589062,0.597145,0.597057,0.0495761,2.28664,3.58867,1.17685,1.13777,2.41955,2.1392,0.132597,3.97752,3.60517,0.186165,284.343,183.995,0.0397328,0.0732084,1.94302,0.189364,0.141655,0.200107,3.15414,0.189364,2.81452,2.39158,4.75881,4.18259,5.28336,2.84818,0.501314,0.490677,2.5577,20.4334,0.0263508,0.00790106
4.75,5.29669,0.0204274,0.5,0.575000,0.565627,6.20997e-05,0.4,0.525000,0.509891,2.91385e-05,300,5.2161,2.64176,4.51857,4.16928,3.95953,3.81964,0.674483,0.647828,0.63277,0.623094,0.620279,0.607638,0.0933085,0.736535,1.092,1.07078,1.07533,0.793922,0.785624,0.0744595,1.297,1.23217,0.103124,284.343,183.995,0.025745,0.0278483,0.687847,0.0777943,0.0829776,0.107658,1.0155,0.0777943,1.01077,0.943952,1.71402,1.59394,4.9493,2.69146,-nan,-nan,2.54661,19.9115,0.0251713,0.0079442
4.75,4.12506,0.00650224,0.5,0.375000,0.382178,6.67124e-05,0.5,0.425000,0.432514,5.50038e-05,290,4.22388,0.793673,3.95799,3.82468,3.74457,3.69112,0.635209,0.62302,0.616598,0.612632,0.616553,0.617988,0.0352054,5.33047,8.39169,1.09809,1.12004,5.42937,5.1493,0.218497,8.70298,8.08642,0.31304,287.998,164.403,0.0549565,0.0351049,4.85434,0.255525,0.163304,0.114626,7.49232,0.255525,6.96833,6.34589,10.9134,9.74374,7.55384,4.53471,0.370627,0.419573,2.48972,-6.28436,0.00862334,0.00741833
4.75,4.50703,0.0156277,0.5,0.425000,0.423157,0.000101756,0.5,0.425000,0.435405,4.86952e-05,290,4.55349,0.750339,4.37103,4.27999,4.22543,4.18908,0.649266,0.641621,0.637681,0.635277,0.633988,0.63667,0.0307675,7.50031,11.552,1.12165,1.0942,7.6764,7.09527,0.264027,12.0538,11.4655,0.36648,287.998,164.403,0.114407,0.0425779,6.68686,0.210485,0.309558,0.14901,10.5575,0.210485,8.76697,7.81615,13.9167,12.7186,7.02774,4.21809,0.408976,0.420658,2.47246,-6.93392,0.00966804,0.00749305
4.75,4.99928,0.0144249,0.5,0.475000,0.471438,9.20448e-05,0.5,0.425000,0.436229,4.7572e-05,290,5.67645,1.32153,5.48159,5.38473,5.3268,5.28825,0.689969,0.683597,0.680332,0.678346,0.666726,0.680339,0.0423416,4.85531,7.037,1.20502,1.12174,4.96697,4.27842,0.221708,7.41208,6.82834,0.288503,287.998,164.403,0.0728847,0.0197798,4.02925,0.102318,0.273587,0.0607861,6.27332,0.102318,5.07047,4.2078,8.12983,7.24755,6.48947,3.90525,0.453957,0.420108,2.46641,-7.16162,0.00985094,0.00750613
4.75,5.37948,0.00786369,0.5,0.525000,0.517712,8.40067e-05,0.5,0.425000,0.440539,2.40636e-05,290,4.74749,2.26043,4.57064,4.48226,4.42925,4.39391,0.657045,0.649968,0.646321,0.644096,0.646557,0.639068,0.0886226,1.07427,1.635,1.18088,1.17411,1.10117,0.96426,0.106872,1.71246,1.52967,0.148919,287.998,164.403,0.0200178,0.00276485,0.909718,0.0276972,0.0383395,0.0276307,1.39254,0.0276972,1.09427,0.926656,1.77031,1.50779,5.89657,3.53741,0.496144,0.42236,2.44109,-8.11477,0.0117159,0.00843631
4.75,4.12145,0.00625455,0.5,0.375000,0.382953,6.60821e-05,0.5,0.475000,0.474046,0.000101891,290,3.6565,0.549203,3.35432,3.2032,3.11251,3.05205,0.608176,0.592077,0.583518,0.578208,0.58571,0.583251,0.0281056,6.77638,11.1421,1.1257,1.12728,6.95409,6.39264,0.230933,11.7243,10.7554,0.347778,287.998,164.403,0.0963327,0.0615321,6.0197,0.391443,0.267428,0.248984,9.8841,0.391443,9.40071,8.35099,15.0651,13.3642,7.52645,4.23462,0.371353,0.459392,2.72198,2.45828,0.0229991,0.00844645
4.75,4.45989,0.0138703,0.5,0.425000,0.425973,0.000101126,0.5,0.475000,0.47385,0.000103007,290,4.47769,0.501704,4.18846,4.04439,3.95813,3.90069,0.64613,0.633631,0.62707,0.623027,0.623816,0.623516,0.0209418,14.7986,22.9034,1.13449,1.10333,15.2586,13.9778,0.352173,24.3496,22.8321,0.503951,287.998,164.403,0.308825,0.0966346,13.0442,0.657511,0.825315,0.485452,20.7584,0.657511,17.6071,15.5198,28.577,25.9007,6.89635,3.91153,0.411257,0.457177,2.64685,-0.36975,0.0228591,0.00843644
4.75,4.83946,0.0237807,0.5,0.475000,0.473769,0.000101492,0.5,0.475000,0.47555,9.79268e-05,290,3.96167,0.443202,3.72228,3.60257,3.53073,3.48284,0.623195,0.611514,0.605396,0.601632,0.602575,0.608118,0.0209756,14.8118,23.7676,1.19309,1.19438,15.2412,13.1877,0.369018,24.9486,21.6097,0.537894,287.998,164.403,0.24204,0.117834,12.4147,0.600011,0.687524,0.301315,19.8994,0.600011,16.7665,14.053,27.4997,23.0242,6.26108,3.56197,0.451295,0.452435,2.59088,-2.47654,0.0234341,0.00847756
4.75,5.19128,0.024046,0.5,0.525000,0.522145,0.000100855,0.5,0.475000,0.477567,9.74148e-05,290,3.24319,0.504859,3.02964,2.92257,2.85823,2.8153,0.585818,0.573235,0.566635,0.562569,0.569382,0.56192,0.028869,7.3507,12.5478,1.18202,1.2114,7.50776,6.60339,0.274607,13.1519,11.2395,0.403268,287.998,164.403,0.0862561,0.0466153,6.21874,0.323784,0.215722,0.283002,10.358,0.323784,8.42417,7.1269,13.9362,11.5042,5.63607,3.20671,0.499473,0.45645,2.53157,-4.70924,0.0188984,0.00817362
4.75,5.54291,0.0172001,0.5,0.575000,0.569494,9.00129e-05,0.5,0.475000,0.480132,8.37354e-05,290,3.78115,0.93876,3.56666,3.45953,3.39528,3.35246,0.614453,0.603524,0.59783,0.594336,0.601878,0.58596,0.0465145,3.34547,5.44463,1.27182,1.25974,3.38575,2.75719,0.191003,5.68609,4.69469,0.270647,287.998,164.403,0.0101954,0.0214786,2.63045,0.116323,0.0286012,0.163073,4.32201,0.116323,3.06242,2.4079,5.10468,4.05216,5.07452,2.87649,0.542281,0.456401,2.4914,-6.22099,0.0194329,0.00815407
4.75,4.12351,0.00606683,0.5,0.375000,0.383346,6.5769e-05,0.5,0.525000,0.523638,0.000104404,290,4.23813,0.753012,3.59185,3.27026,3.0778,2.94969,0.63584,0.604839,0.58736,0.576139,0.600005,0.587631,0.0332863,4.76046,7.48688,1.09812,1.08137,4.96541,4.69597,0.178599,8.091,7.75863,0.273348,287.998,164.403,0.081206,0.10543,4.33508,0.52266,0.189015,0.36964,6.92349,0.52266,6.80979,6.20129,11.2058,10.3626,7.51889,3.89122,0.372024,0.507969,3.00595,13.1472,0.0399318,0.00965743
4.75,4.46179,0.0141396,0.5,0.425000,0.426321,0.000102049,0.5,0.525000,0.523333,0.000103379,290,4.30417,0.532371,3.89809,3.69496,3.57304,3.49175,0.638736,0.620161,0.610134,0.603858,0.604228,0.602198,0.0231602,11.0811,17.3484,1.15029,1.15299,11.6363,10.5335,0.287475,19.1953,17.2373,0.439472,287.998,164.403,0.326095,0.156563,9.63329,0.740346,0.915673,0.686135,15.0465,0.740346,14.3433,12.4693,23.9406,20.764,6.89036,3.60281,0.411718,0.50508,2.92294,10.0225,0.0398824,0.0096539
4.75,4.80553,0.0237125,0.5,0.475000,0.47466,0.000104093,0.5,0.525000,0.523571,0.000105218,290,3.93316,0.456493,3.58555,3.41252,3.30895,3.24,0.62184,0.604511,0.595279,0.589544,0.593086,0.587853,0.0217602,12.1821,19.5903,1.17198,1.14048,12.7595,11.2837,0.312408,21.4618,19.4099,0.466426,287.998,164.403,0.293554,0.199142,10.3945,0.703538,0.825966,0.814943,17.1773,0.703538,14.614,12.4695,24.6928,21.6513,6.20508,3.26992,0.456296,0.502948,2.82852,6.46843,0.0399821,0.00966104
4.75,5.08644,0.0292628,0.5,0.525000,0.52376,9.99342e-05,0.5,0.525000,0.522954,0.000103013,290,4.49397,0.653655,4.10241,3.90736,3.79055,3.71278,0.646808,0.62974,0.620606,0.614918,0.61506,0.62047,0.0271799,9.88337,15.2802,1.23691,1.21268,10.4365,8.75342,0.303881,16.7414,14.2939,0.437681,287.998,164.403,0.150457,0.296718,7.9904,0.551118,0.537099,0.667782,12.6004,0.551118,10.8852,8.80035,18.5613,15.3061,5.51092,2.92061,0.500601,0.499399,2.70989,2.00293,0.0276875,0.00785217
4.75,5.44863,0.0255044,0.5,0.575000,0.564658,5.76839e-05,0.5,0.525000,0.518538,8.92031e-05,290,3.296,0.806166,2.96779,2.80344,2.70475,2.63893,0.588816,0.569447,0.559047,0.552556,0.562902,0.564297,0.0454335,2.80296,4.76034,1.22489,1.23587,2.85688,2.42183,0.162719,4.95025,4.12709,0.241968,287.998,164.403,0.0176212,0.0263997,2.28835,0.176925,0.0737604,0.0799066,3.85183,0.176925,2.93687,2.39767,5.02929,4.06944,5.08249,2.71592,0.526546,0.473392,2.6694,0.478998,0.0269343,0.00787972
4.75,4.12241,0.00508963,0.5,0.375000,0.38519,5.83553e-05,0.5,0.575000,0.564579,5.2902e-05,290,3.67722,0.95802,3.25771,3.04712,2.92049,2.83596,0.609234,0.586647,0.574294,0.566505,0.582854,0.554131,0.0487627,1.96809,3.23043,1.1029,1.1233,2.06139,1.93253,0.110989,3.59415,3.37302,0.18348,287.998,164.403,0.0326138,0.0519856,1.78446,0.164367,0.0725832,0.251215,2.87585,0.164367,2.88291,2.61393,4.84288,4.31132,7.46593,3.59097,0.373097,0.547319,3.22479,21.3846,0.0541418,0.0106737
4.75,4.43621,0.0120055,0.5,0.425000,0.42703,9.96904e-05,0.5,0.575000,0.569827,8.87665e-05,290,3.82495,0.596468,3.31964,3.06722,2.91584,2.81496,0.616611,0.590144,0.575505,0.566213,0.564156,0.572222,0.0292244,6.04408,9.8021,1.1316,1.12737,6.56603,6.03901,0.203109,11.4323,10.5437,0.327607,287.998,164.403,0.285546,0.175699,5.34118,0.556382,0.882931,0.563082,8.69468,0.556382,8.35386,7.38234,14.2939,12.679,6.83893,3.29653,0.412178,0.550594,3.15912,18.9126,0.0556661,0.0107827
4.75,4.78194,0.0219895,0.5,0.475000,0.474798,0.000101347,0.5,0.575000,0.572078,9.94301e-05,290,3.48428,0.476161,3.03607,2.8128,2.67911,2.5901,0.59916,0.573625,0.559653,0.550839,0.554643,0.561267,0.0255021,8.03736,13.4144,1.20609,1.1853,8.76206,7.53177,0.248931,15.4263,13.4538,0.391637,287.998,164.403,0.377669,0.223196,6.66399,0.650984,1.05792,0.639488,11.3173,0.650984,10.3871,8.61225,18.0537,15.2313,6.17518,2.99305,0.456083,0.549886,3.0745,15.7275,0.0564292,0.0108373
4.75,5.11879,0.0293424,0.5,0.525000,0.518759,8.55816e-05,0.5,0.575000,0.569686,8.92705e-05,290,4.41596,0.831157,3.85583,3.57958,3.41504,3.30583,0.643534,0.618118,0.6042,0.595417,0.595542,0.613352,0.0352044,5.14999,8.00267,1.24485,1.17809,5.57756,4.63696,0.204095,9.05558,7.91681,0.301783,287.998,164.403,0.188593,0.154876,4.13704,0.393687,0.577203,0.316542,6.79293,0.393687,5.93771,4.76982,10.4281,8.85172,5.6319,2.75593,0.494243,0.542584,2.99986,12.9179,0.0367654,0.00752016
4.75,4.37073,0.00467255,0.5,0.425000,0.435562,5.95644e-05,0.5,0.625000,0.609672,3.07919e-05,290,3.41599,1.56537,2.70761,2.36512,2.16321,2.03007,0.595469,0.552747,0.528681,0.513241,0.547267,0.535563,0.0853885,0.715402,1.20141,1.31126,1.16779,0.835403,0.660691,0.0759631,1.46808,1.27335,0.115785,287.998,164.403,0.0798944,0.0116218,0.545583,0.0770936,0.173452,0.0549026,1.02879,0.0770936,0.89854,0.685249,1.57112,1.34537,6.54919,2.9562,0.41929,0.587291,3.2648,22.8905,0.069532,0.0117744
4.75,4.66433,0.0112114,0.5,0.475000,0.47457,8.85357e-05,0.5,0.625000,0.611862,3.6014e-05,290,3.50977,1.0811,2.91783,2.62299,2.44645,2.32891,0.60052,0.566338,0.547033,0.534628,0.530612,0.572423,0.0575086,1.68556,2.80683,1.24098,1.2246,1.99068,1.65949,0.116241,3.51531,2.93678,0.1865,287.998,164.403,0.166596,0.0792746,1.35825,0.175257,0.460693,0.117843,2.29205,0.175257,2.37823,1.91641,4.22024,3.44623,6.04848,2.73508,0.444003,0.584037,3.20937,20.804,0.0701015,0.0118151
4.75,4.12349,0.00623623,0.5,0.375000,0.382872,6.51276e-05,0.6,0.525000,0.523318,9.06783e-05,280,3.38575,0.455675,3.0257,2.84445,2.7353,2.66237,0.593813,0.572996,0.561689,0.554586,0.573114,0.565222,0.0250603,4.92245,8.28957,1.08744,1.12639,5.07484,4.83081,0.152479,8.66339,7.97809,0.237597,460.266,270.746,0.0813643,0.0587735,4.52664,0.390382,0.135627,0.196245,7.35939,0.390382,6.70596,6.16674,11.0431,9.80394,7.5319,3.90558,0.371591,0.507855,3.00739,-5.6833,0.0397554,0.00964482
4.75,4.49144,0.0149047,0.5,0.425000,0.424329,0.000102722,0.6,0.525000,0.528099,8.97104e-05,280,3.78579,0.40979,3.42092,3.23824,3.12855,3.05539,0.614683,0.595737,0.585534,0.579157,0.591501,0.589901,0.0202804,8.68593,14.1308,1.14077,1.149,8.87988,8.15109,0.210137,14.6885,13.3619,0.317004,460.266,270.746,0.0963769,0.0736364,7.6141,0.586747,0.245649,0.239806,12.2983,0.586747,10.4522,9.1624,17.4982,15.2291,6.97814,3.61486,0.409892,0.510258,2.98184,-6.48457,0.0414879,0.00976873
4.75,4.96218,0.0173464,0.5,0.475000,0.47206,9.56495e-05,0.6,0.525000,0.529881,9.00504e-05,280,3.86428,0.514389,3.56977,3.42224,3.33363,3.27452,0.618528,0.603687,0.595809,0.590926,0.597419,0.596871,0.0249514,6.06455,9.80481,1.19388,1.20868,6.16605,5.33127,0.178704,10.1813,8.71033,0.270124,460.266,270.746,0.0493143,0.0356968,5.07969,0.313471,0.163347,0.148123,8.11202,0.313471,6.73488,5.64116,11.4423,9.46677,6.43399,3.34036,0.45469,0.509954,2.97092,-6.82715,0.0421067,0.00981298
4.75,5.34917,0.0103862,0.5,0.525000,0.519027,8.79935e-05,0.6,0.525000,0.535316,5.51635e-05,280,2.93539,0.63829,2.67645,2.5474,2.4701,2.41862,0.567436,0.550659,0.541803,0.536329,0.546963,0.543343,0.0398105,2.06009,3.63052,1.27247,1.23948,2.094,1.71834,0.110345,3.76351,3.11706,0.164506,460.266,270.746,0.0165095,0.0101398,1.61898,0.103247,0.0500824,0.0572088,2.92907,0.103247,1.9626,1.54236,3.38155,2.7282,5.84219,3.01897,0.497531,0.513478,2.94321,-7.69607,0.0300382,0.0077662
4.75,4.12,0.00609696,0.5,0.375000,0.382601,6.69107e-05,0.6,0.575000,0.577594,9.72249e-05,280,4.63211,0.789943,3.74657,3.31177,3.05339,2.88216,0.65246,0.612732,0.589703,0.574673,0.607333,0.592891,0.0318041,3.73876,5.73025,1.1875,1.13487,3.93904,3.45662,0.130486,6.28432,5.77655,0.194997,460.266,270.746,0.0880897,0.0805676,3.14844,0.462596,0.192539,0.29568,5.04926,0.462596,4.86133,4.09377,8.20955,7.23391,7.53417,3.52884,0.371229,0.56062,3.31996,4.11925,0.0584608,0.0109826
4.75,4.46136,0.0138586,0.5,0.425000,0.426507,0.000102648,0.6,0.575000,0.574226,0.000110513,280,3.66086,0.405767,3.09831,2.81683,2.64787,2.53521,0.608399,0.577364,0.559913,0.548728,0.569435,0.566191,0.0207416,7.9136,13.0073,1.20709,1.21027,8.2841,7.15122,0.196222,14.0651,12.0077,0.30434,460.266,270.746,0.166735,0.140201,6.55595,0.794139,0.430633,0.443399,10.7474,0.794139,9.4342,7.81568,16.1818,13.3705,6.88583,3.28659,0.412079,0.554729,3.20683,0.571494,0.0572571,0.0108965
4.75,4.80657,0.0238859,0.5,0.475000,0.474255,0.000100776,0.6,0.575000,0.574021,0.000100236,280,3.64628,0.398399,3.09497,2.81938,2.65405,2.54384,0.607652,0.577165,0.560078,0.549147,0.564249,0.569866,0.0204427,8.35558,13.7506,1.16725,1.1663,8.7277,7.75911,0.20624,14.8624,13.2156,0.314329,460.266,270.746,0.159906,0.158896,7.15832,0.848423,0.534095,0.419203,11.7899,0.848423,9.85128,8.4397,17.1498,14.7044,6.21455,2.99586,0.455902,0.551523,3.10497,-2.62308,0.0572896,0.0108988
4.75,5.1809,0.0231044,0.5,0.525000,0.519208,8.86762e-05,0.6,0.575000,0.571395,8.64022e-05,280,4.53065,0.788991,3.94138,3.64588,3.46829,3.34978,0.648327,0.622232,0.607632,0.598302,0.607135,0.600402,0.0325259,4.19482,6.47022,1.21859,1.23064,4.35081,3.69679,0.150597,7.09641,6.01176,0.226741,460.266,270.746,0.0745343,0.053475,3.44237,0.372843,0.243027,0.265798,5.25761,0.372843,4.53561,3.72203,7.98126,6.48546,5.68032,2.7643,0.495273,0.545457,3.04181,-4.60381,0.0370757,0.00750881
4.75,4.12565,0.00611822,0.5,0.375000,0.383501,6.42794e-05,0.6,0.625000,0.624266,0.000102094,280,3.77581,0.557624,3.15679,2.84746,2.66193,2.53827,0.614188,0.580817,0.561882,0.54968,0.569548,0.536353,0.0276676,3.99199,6.49961,1.15914,1.15683,4.17613,3.73849,0.127168,7.44503,6.65339,0.207019,460.266,270.746,0.0989252,0.0599351,3.44392,0.445159,0.276399,0.540847,5.61847,0.445159,5.2599,4.53775,9.03724,7.81208,7.51799,3.2044,0.372039,0.605965,3.58509,12.4343,0.0744627,0.012127
4.75,4.46466,0.0139546,0.5,0.425000,0.425835,0.000101097,0.6,0.625000,0.624426,9.9411e-05,280,3.70022,0.37285,3.07546,2.76833,2.5857,2.46462,0.610401,0.575999,0.556759,0.544467,0.564211,0.56243,0.0188647,8.59534,14.0815,1.20186,1.13078,9.10788,7.84069,0.192964,15.5806,14.3117,0.299094,460.266,270.746,0.189838,0.236611,7.1517,0.87992,0.599419,0.726341,12.4529,0.87992,10.6782,8.88477,18.7042,16.541,6.90585,2.98376,0.41133,0.603587,3.49471,9.59979,0.0745404,0.0121326
4.75,4.86629,0.0243602,0.5,0.475000,0.471478,9.2881e-05,0.6,0.625000,0.62234,9.46003e-05,280,3.03816,0.349821,2.45016,2.1588,1.98483,1.86919,0.573752,0.534895,0.512892,0.498732,0.525708,0.533961,0.021186,6.24903,10.8915,1.21208,1.17328,6.72537,5.74987,0.170747,11.9829,10.6041,0.270517,460.266,270.746,0.176047,0.216943,5.15563,0.724063,0.495516,0.434704,9.28295,0.724063,7.92142,6.5354,14.1001,12.0176,6.33932,2.77712,0.453068,0.597762,3.42876,7.53151,0.073962,0.0120912
4.75,5.28181,0.0121473,0.5,0.525000,0.510749,3.51074e-05,0.6,0.625000,0.612922,4.8984e-05,280,4.5475,1.63215,3.72699,3.3299,3.0957,2.94121,0.64902,0.611751,0.590718,0.577209,0.609769,0.603022,0.0670198,0.864291,1.33169,1.27221,1.15443,0.925353,0.751454,0.0649114,1.45406,1.30773,0.094378,460.266,270.746,0.0296078,0.0183888,0.67936,0.0876894,0.0569729,0.049034,1.15354,0.0876894,0.904863,0.71125,1.62454,1.40721,5.94185,2.67041,-nan,-nan,3.38272,6.08746,0.0451746,0.0072126
4.75,4.12315,0.00548335,0.5,0.375000,0.384215,6.14708e-05,0.6,0.675000,0.670035,8.24875e-05,280,3.0368,0.527958,2.14537,1.6978,1.42866,1.24899,0.57367,0.511827,0.473481,0.447378,0.498794,0.467733,0.0319868,2.44512,4.26225,1.15297,1.16358,2.64714,2.36061,0.0963966,5.12484,4.53392,0.16806,460.266,270.746,0.105853,0.0693619,2.12071,0.472872,0.29364,0.447685,3.66303,0.472872,3.30717,2.86839,5.76732,4.95651,7.49438,2.88472,0.372753,0.650072,3.83876,20.3898,0.0902572,0.0132566
4.75,4.44466,0.0147157,0.5,0.425000,0.422858,9.54133e-05,0.6,0.675000,0.667036,6.78289e-05,280,3.11683,0.403824,2.41796,2.07102,1.86364,1.72571,0.578464,0.532562,0.505849,0.488372,0.521101,0.520078,0.0239189,4.56739,7.89572,1.19223,1.1672,4.91026,4.29021,0.136596,8.88342,7.9149,0.225452,460.266,270.746,0.149314,0.138278,3.83097,0.635148,0.427495,0.418717,6.76466,0.635148,5.81475,4.87721,10.3305,8.85063,6.95117,2.73667,0.406708,0.644091,3.74296,17.3853,0.0891913,0.0131804
4.75,4.89444,0.0162752,0.5,0.475000,0.462702,4.8015e-05,0.6,0.675000,0.658987,2.46238e-05,280,7.44456,3.20166,6.38,5.84044,5.51432,5.29592,0.737867,0.710983,0.695135,0.684686,0.668153,0.6586,0.0733328,0.88688,1.20195,1.09874,1.125,0.951426,0.888755,0.0573718,1.45432,1.34475,0.0906867,460.266,270.746,0.0340892,0.0246555,0.807181,0.108113,0.111386,0.112941,1.0684,0.108113,1.15412,1.0504,2.07544,1.84484,6.56568,2.65667,0.389218,0.610816,3.7206,16.6841,0.0864348,0.0129832
4.75,4.12316,0.00726341,0.5,0.375000,0.380223,6.77704e-05,0.7,0.575000,0.588963,2.42877e-05,270,2.0849,0.662831,1.71997,1.53622,1.42555,1.3516,0.506976,0.475522,0.458114,0.447061,0.481601,0.477188,0.0537053,1.58807,3.13244,1.08008,1.1202,1.66726,1.60264,0.147649,3.25057,3.03709,0.159033,141.348,238.035,0.0283091,0.0450077,1.47033,0.179994,0.0236524,0.0818071,2.79631,0.179994,2.32127,2.14916,3.93315,3.51111,7.60556,3.48663,0.368476,0.572115,3.40868,-8.40675,0.0623407,0.0112601
4.75,4.57067,0.0137206,0.5,0.425000,0.423102,0.000106344,0.7,0.575000,0.59014,2.28877e-05,270,1.92925,0.638241,1.58386,1.41119,1.30761,1.23855,0.494034,0.462737,0.445594,0.434774,0.457459,0.464596,0.0544636,1.51659,3.06981,1.11498,1.11366,1.58269,1.4799,0.148275,3.23518,2.99816,0.15637,141.348,238.035,0.0352442,0.0240343,1.36019,0.160219,0.107091,0.0414034,2.75651,0.160219,2.13057,1.91085,3.6759,3.30075,7.11572,3.27529,0.409106,0.571348,3.40206,-8.58475,0.0627062,0.0112862
